time	STAY	0 pax	1 pax	2 pax	3 pax	4 pax	5 pax	6 pax	7 pax	8 pax
01:20	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:25	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:30	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:35	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:40	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:45	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:50	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:55	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:00	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:05	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:10	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:15	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:20	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:25	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:30	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:35	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:40	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:45	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:50	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:55	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03:00	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03:05	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03:10	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03:15	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03:20	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03:25	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03:30	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03:35	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03:40	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03:45	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
